Ownership,Board,Year of Establishment,Co-Ed Status,Campus Size,Campus Type,ac_classes,smart_classes,wifi,boys_hostel,girls_hostel,auditorium/media_room,cafeteria/canteen,library/reading_room,playground,cctv,gps_bus_tracking_app,student_tracking_app,alumni_association,day_care,meals,medical_room,transportation,art_and_craft,dance,debate,drama,gardening,music,picnics_and_excursion,skating,horse_riding,gym,indoor_sports,outdoor_sports,swimming_pool,karate,taekwondo,yoga,computer_lab,science_lab,robotics_lab,ramps,washrooms,elevators,hall_of_fame,gallery,address,email,website,phone_no,school_name,school_image,class_offered,sf_ratio
Private,CBSE,1985,Co-Education,1.5Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/Modern_Public_School_1163_Building2_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Modern_Public_School_1163_Building_2.jpg']","134, Rishab Vihar, Karkardooma, East Delhi, 110092",modernpublicschoolrv@rediffmail.com,http://modernpublicschoolrv.org,"011-22374999,011-42444999",Modern Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 12,24:1
Private,Stateboard,NA,Co-Education,NA,Urban,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/Building_UA_210219_185659.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Classroom_UA_210219_185702.jpg']","No 2, Main Road, West Sadatpur Extension, Mukund Vihar, Prakash Vihar, Sherpur, Karawal Nagar, North East Delhi, 110094",9810684658,,,Jogendra Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,CBSE,1982,Co-Education,2.22Acres,NA,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/Shaheed_Rajpal_DAV_Public_School_1146_Building_2_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Shaheed_Rajpal_DAV_Public_School_1146_Building_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Shaheed_Rajpal_DAV_Public_School_1146_Campus_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Shaheed_Rajpal_DAV_Public_School_1146_Class_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Shaheed_Rajpal_DAV_Public_School_1146_Front_Gate_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Shaheed_Rajpal_DAV_Public_School_1146_Sports_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Shaheed_Rajpal_DAV_Public_School_1146_Wing_7.jpg']","Arya Nagar, Dayanand Vihar, Anand Vihar, East Delhi, 110092",davr_dv@yahoo.com,http://davdayanandvihar.net//,"011-47070367,011-41619779",Shaheed Rajpal DAV Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,21:1
Private,CBSE,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,[],[],"Sonia Vihar, North East Delhi, 110094",9968651033,,,Shivcharan Memorial Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,NA
Private,NA,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2182/Building_1_UA_210302_132543.jpg', 'https://images.uniapply.com/uploads/college/image/500/2182/Building_2_UA_210302_132546.jpg', 'https://images.uniapply.com/uploads/college/image/500/2182/Building_UA_210302_132550.jpg']","Jyoti Nagar, Shahdara, 110094",01122803927,,,Konark Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,NA,NA,Co-Education,NA,Urban,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],"31/2 Pusta, Main Road, , Shree Nagar Colony, Milan Garden, Block C, Gautam Vihar, Shahdara, 110053",9213126923,,,Green Vales School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,CBSE,1939,Co-Education,0.3Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/Suman_Vidhya_Mandir_Secondary_School_1802_Building_1_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Suman_Vidhya_Mandir_Secondary_School_1802_Building_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Suman_Vidhya_Mandir_Secondary_School_1802_Activity_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Suman_Vidhya_Mandir_Secondary_School_1802_Art_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Suman_Vidhya_Mandir_Secondary_School_1802_Entrance_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Suman_Vidhya_Mandir_Secondary_School_1802_Fancy_Dress_6.jpg']","A-57, Bhagirathi Vihar, Gokalpuri, North East Delhi, 110094",svm_sec_school@yahoo.com,https://suman-vidhya-mandir-secondary-school.business.site/,9870514490,Suman Vidhya Mandir Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,30:1
Private,NA,NA,Co-Education,NA,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],"C 75B, Kardam Marg, Jyoti Nagar, Shahdara, 110095",011-22801392,,,Lovely Flowers Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,CBSE,1994,Co-Education,0.74Acre,Urban,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/Cosmos_Public_School_1873_Assembly_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Cosmos_Public_School_1873_Event_2.jpg']","Vasundhara Enclave, East Delhi, 110096",cosmospublicschool@gmail.com,https://www.cosmospublicschool.com/,"011-22616066,011-22618137",Cosmos Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,18:1
Private,CBSE,1982,Co-Education,4Acres,Urban,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,[],"['https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_Building_2_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_Building_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_Computer_Lab_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_Football_Ground_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_Laboratory_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_Libary_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_School_Building_2_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_Smartclass_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Victor_Public_School_1166_Swimming_Pool_9.jpg']","Hasanpur, IP Extension, Patparganj, East Delhi, 110092",nationalvictor@yahoo.com,http://www.nationalvictor.com/,011-22248200,National Victor Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,27:1
Private,CBSE,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2176/Building_UA_210217_154001.jpg', 'https://images.uniapply.com/uploads/college/image/500/2176/Event_UA_210217_154004.jpg']","Street No - 2, A/65, Ganga Vihar AR, Near Gokul puri, Block C, Ganga Vihar, Gokalpuri, Sant Nagar, Burari, North Delhi, 110094",9871132444,,,Excellent Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,NA
Private,CBSE,1983,Co-Education,0.11Acre,Urban,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,[],['https://images.uniapply.com/uploads/college/image/500/2178/Students_UA_210502_023610.jpg'],"A-25, Ganga Vihar, Gokalpuri, North East Delhi, 110094",cpsgangavihar@gmail.com,011-22565378,,Capital Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,34:1
Private,CBSE,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Building_UA_210215_132333.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Bulding1_UA_210215_132158.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Activity_UA_210215_132330.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Classroom_UA_210215_132202.jpg']","KH.No.68/1, Bhorghar, Narela, North West Delhi, 110040",9953243016,,,Mansa Vidya Peeth,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,CBSE,NA,Co-Education,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],['https://images.uniapply.com/uploads/college/image/500/2178/Building_UA_210502_030036.jpeg'],"Gali Number 1, Opposite Shri Shiv Mandir, New Chauhanpur, Karawal Nagar, North East Delhi, 110094",011-64681143,,,Little Star Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,NA
Private,CBSE,1974,Co-Education,3.82Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Band_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Biology_Laboratory_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Annual_Day_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Cultural_Performance_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Chemistry_Laboratory_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Infrastructure_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Primary_Students_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Somerville_School_1177_Science_Laboratory_9.jpg']","Vasundhara Enclave, East Delhi, 110096",somervilleve@gmail.com,https://somervillevasundhara.in/,"011-43034711,9540807555",Somerville School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,18:1
Private,CBSE,2003,Co-Education,0.91Acre,Rural,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Sky_Hawk_International_School_1532_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Sky_Hawk_International_School_1532_Corridor_2_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Sky_Hawk_International_School_1532_Corridor_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Sky_Hawk_International_School_1532_Library_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Sky_Hawk_International_School_1532_Play_Area_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Sky_Hawk_International_School_1532_School_Campus_6.jpg']","Auchandi, North West Delhi, 110039",info@skyhawkinternationalschool.org,http://www.skyhawkinternationalschool.org/,9711433026,Sky Hawk International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,NA
Private,CBSE,2010,Co-Education,1.38Acres,Urban,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Vishwa_International_Academy_1560_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Vishwa_International_Academy_1560_Assembly_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Vishwa_International_Academy_1560_Campus_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Vishwa_International_Academy_1560_Christmas_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Vishwa_International_Academy_1560_Classrroom_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Vishwa_International_Academy_1560_Junior_School_Activity_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Vishwa_International_Academy_1560_Sports_Ground_2_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Vishwa_International_Academy_1560_Sports_Ground_8.jpg']","Hamirpur Road, Bakoli, North West Delhi, 110036",vishwaschool@gmail.com,8080808708,,Vishwa International Academy,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,13:1
Private,CBSE,NA,Co-Education,NA,Urban,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/Building_UA_210302_133146.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Activity_UA_210302_133149.jpg']","Sabhapur, Sonia Vihar, North East Delhi, 110094",9999449140,,,Nity Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,NA
Private,CBSE,1994,Co-Education,4Acres,Urban,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/Bhai_Parmanand_Vidya_Mandir_1141_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Bhai_Parmanand_Vidya_Mandir_1141_Entrance_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Bhai_Parmanand_Vidya_Mandir_1141_Laboratory_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Bhai_Parmanand_Vidya_Mandir_1141_Library_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Bhai_Parmanand_Vidya_Mandir_1141_Play_Area_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Bhai_Parmanand_Vidya_Mandir_1141_Playground_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Bhai_Parmanand_Vidya_Mandir_1141_Stage_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Bhai_Parmanand_Vidya_Mandir_1141_Wing_8.jpg']","Surya Niketan, Anand Vihar, East Delhi, 110092",info@bvmschool.in,http://www.bvmschool.in/ProgramFiles/Login/HomePageNew.aspx,"011-22375373,011-22377289,011-41254346,011-41254347",Bhai Parmanand Vidya Mandir,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,25:1
Private,NA,2006,Co-Education,NA,Urban,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,[],['https://images.uniapply.com/uploads/college/image/500/2186/Prerna_Vidyalaya_1920_Building_1.jpg'],"B-629, Gali Number-15, Madanpur Khadar Extension, South East Delhi, 110076",9868711457,,,Prerna Vidyalaya,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 8,30:1
Private,CBSE,2014,Co-Education,NA,Urban,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2186/Esther_International_School_1913_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Esther_International_School_1913_Computer_lab_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Esther_International_School_1913_Event_1_1_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Esther_International_School_1913_Kids_play_area_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Esther_International_School_1913_smartclass_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Esther_International_School_1913_students_1_6.jpg']","C 40 Circular Raod, Madanpur Khadar Extension, South East Delhi, 110076",estherinternationalschool@gmail.com,http://estherinternationalschool.com/,7042576785,Esther International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,27:1
Private,CBSE,NA,Co-Education,NA,Urban,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/Dance_UA_210215_131509.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Dance1_UA_210215_131511.jpg']","Milan Garden, Sabhapur, Sonia Vihar, North East Delhi, 110094",8076421160,,,JR International Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,NA
Private,CBSE,1990,Co-Education,3.5Acres,Urban,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2186/Notre_Dame_School_1380_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Notre_Dame_School_1380_Classroom_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Notre_Dame_School_1380_Event_1_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Notre_Dame_School_1380_Event_4.jpg']","BTPS, Staff Colony, Badarpur, South East Delhi, 110044",principalnds@gmail.com,http://www.notredamedelhi.com,"011-26948713,011-29942349",Notre Dame School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,33:1
Private,CBSE,1971,Co-Education,4.11Acres,Urban,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Building_1_UA_210311_173719.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Building_UA_210311_173714.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Event_UA_210311_173722.jpg']","Ram Vihar ,Opposite Yamuna Sports complex, Bijwasan, South West Delhi, 110092",info@bnpsramvihar.edu.in,www.bnpsramvihar.edu.in,011-43086628,Delhi National Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,30:1
Private,CBSE,2007,Co-Education,1.23Acres,Urban,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/Navyug_Happy_Public_School_1788_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Navyug_Happy_Public_School_1788_Activity_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Navyug_Happy_Public_School_1788_Function_1_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Navyug_Happy_Public_School_1788_Function_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Navyug_Happy_Public_School_1788_Navyug_Building_5.jpg']","Mukund Vihar, Karawal Nagar, North East Delhi, 110094",navyughappypublicschool@gmail.com,http://www.navyugschool.in/,011-22932436,Navyug Happy Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 12,29:1
Private,CBSE,1993,Co-Education,0.4Acre,Urban,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2182/Oxford_Modern_Public_School_1814_Arts_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2182/Oxford_Modern_Public_School_1814_Stage_2.jpg']","Street Number 9, Mandoli Road, Ram Nagar Extension, Shahdara, 110032",oxfordkt4u@gmail.com,http://www.oxfordmodernpublicschool.com/,011-22592720,Oxford Modern Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,28:1
Private,NA,1984,Co-Education,NA,Urban,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,[],[],"B-7, East Vinod Nagar, Vinod Nagar, East Delhi, 110091","011-65283515,011-22784121,9990284775",,,Rajdhani Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 8,30:1
Private,CBSE,1996,Co-Education,0.7Acre,Urban,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/Rajdhani_Public_Secondary_School_1800_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Rajdhani_Public_Secondary_School_1800_Dance_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Rajdhani_Public_Secondary_School_1800_infrastructure_3.jpg']","A-1, Babu Nagar Tiraha, Shiv Vihar, Karawal Nagar, North East Delhi, 110094",info@rpss.co.in,http://rpss.co.in/,9811313786,Rajdhani Public Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,23:1
Private,CBSE,1997,Co-Education,NA,Urban,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,[],['https://images.uniapply.com/uploads/college/image/500/2178/D_R_P_Convent_Secondary_School_1975_Building_1.jpg'],"Shiv Vihar Tiraha, Babu Nagar, Karawal Nagar, North East Delhi, 110094",drpschool@yahoo.com,011-22931423,,D.R.P. Convent Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,NA
Private,NA,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],"Gali Number 18, Block F,, Ganga Vihar, Gokalpuri, North East Delhi, 110094",,,,Nitin Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 5,NA
Private,CBSE,1992,Co-Education,1.7Acres,Urban,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Bharat_Mata_Saraswati_Bal_Mandir_1413_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Bharat_Mata_Saraswati_Bal_Mandir_1413_Campus_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Bharat_Mata_Saraswati_Bal_Mandir_1413_Students_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Bharat_Mata_Saraswati_Bal_Mandir_1413_Teachers_4.jpg']","Narela-Bawana Road, Narela, North West Delhi, 110040",naresh04061975@gmail.com,"011-27285165,011-27285869",,Bharat Mata Saraswati Bal Mandir,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 12,35:1
Private,CBSE,2005,Co-Education,1.7Acres,Urban,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/SNEH_International_School_1176_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/SNEH_International_School_1176_Compound_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/SNEH_International_School_1176_Entrance_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/SNEH_International_School_1176_Karate_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/SNEH_International_School_1176_Rally_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/SNEH_International_School_1176_School_Gate_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/SNEH_International_School_1176_Sports_Day_7.jpg']","Near Preet Vihar Metro Station, Vikas Marg, New Rajdhani Enclave, Swasthya Vihar, East Delhi, 110092",sneh@snehinternationalschool.com,http://www.snehinternationalschool.com/junior/index.aspx,011-47350591,SNEH International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,27:1
Private,CBSE,1996,Co-Education,0.2Acre,Urban,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2182/City_Convent_Secondary_School_1820_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2182/City_Convent_Secondary_School_1820_Function_2.jpg']","C-19, New Modern Shahdara, Shahdara, 110032",cityconventsecschool@gmail.com,011-22572728,,City Convent Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,34:1
Private,Stateboard,NA,Co-Education,NA,Urban,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/Activity_UA_210518_124036.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Faculty_UA_210518_124042.jpg']","H-27 Nahar Road, Ganga Vihar, Gokalpuri, North East Delhi, 110094",9971904591,,,Shri S R Capital School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 8,NA
